SEASON_ID,GAME_ID,GAME_DATE,HOME_TEAM,PTS_HOME,MIN_HOME,FGM_HOME,FGA_HOME,FG_PCT_HOME,FG3M_HOME,FG3A_HOME,FG3_PCT_HOME,FTM_HOME,FTA_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,PLUS_MINUS_HOME,AWAY_TEAM,PTS_AWAY,MIN_AWAY,FGM_AWAY,FGA_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3A_AWAY,FG3_PCT_AWAY,FTM_AWAY,FTA_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY,PLUS_MINUS_AWAY,WINNING_TEAM
22009,0020900001,2009-10-27,CLE,89,241,29,70,0.414,6,17,0.353,25,32,0.781,6,26,32,17,7,9,13,22,-6.0,BOS,95,240,32,72,0.444,9,19,0.474,22,26,0.846,6,32,38,20,9,8,14,27,6.0,BOS
22009,0020900002,2009-10-27,DAL,91,241,30,76,0.395,4,18,0.222,27,34,0.794,11,31,42,16,6,9,9,20,-11.0,WAS,102,239,39,84,0.464,4,13,0.308,20,24,0.833,9,37,46,19,6,4,9,29,11.0,WAS
22009,0020900003,2009-10-27,POR,96,239,33,77,0.429,10,21,0.476,20,22,0.909,12,39,51,23,9,12,26,27,9.0,HOU,87,241,30,81,0.37,5,18,0.278,22,29,0.759,10,23,33,18,12,2,16,26,-9.0,POR
22009,0020900009,2009-10-28,MIA,115,240,47,83,0.566,7,15,0.467,14,17,0.824,7,36,43,21,6,3,16,20,22.0,NYK,93,240,33,87,0.379,10,39,0.256,17,21,0.81,12,27,39,19,8,3,13,17,-22.0,MIA
22009,0020900005,2009-10-28,ATL,120,240,46,87,0.529,7,12,0.583,21,29,0.724,8,27,35,30,16,6,10,25,11.0,IND,109,239,39,73,0.534,10,18,0.556,21,25,0.84,6,34,40,23,1,4,25,26,-11.0,ATL
22009,0020900014,2009-10-28,DEN,114,240,43,89,0.483,5,13,0.385,23,30,0.767,14,28,42,22,5,6,13,25,9.0,UTA,105,242,37,81,0.457,6,10,0.6,25,29,0.862,10,29,39,26,3,4,15,20,-9.0,DEN
22009,0020900006,2009-10-28,ORL,120,240,45,81,0.556,16,29,0.552,14,17,0.824,8,29,37,28,5,6,15,21,14.0,PHI,106,242,39,78,0.5,7,18,0.389,21,30,0.7,8,26,34,19,9,6,13,21,-14.0,ORL
22009,0020900010,2009-10-28,MEM,74,239,26,72,0.361,2,12,0.167,20,31,0.645,17,32,49,10,3,3,14,26,-22.0,DET,96,239,37,72,0.514,6,16,0.375,16,29,0.552,10,29,39,20,5,4,9,27,22.0,DET
22009,0020900012,2009-10-28,OKC,102,240,39,76,0.513,8,14,0.571,16,20,0.8,8,33,41,20,4,6,12,19,13.0,SAC,89,241,32,79,0.405,3,16,0.188,22,28,0.786,10,27,37,13,6,5,12,23,-13.0,OKC
22009,0020900015,2009-10-28,GSW,107,241,44,89,0.494,4,11,0.364,15,23,0.652,13,28,41,25,7,8,16,22,-1.0,HOU,108,242,40,86,0.465,12,26,0.462,16,20,0.8,13,28,41,30,14,7,18,22,1.0,HOU
22009,0020900007,2009-10-28,TOR,101,240,34,75,0.453,5,16,0.313,28,37,0.757,7,41,48,23,4,6,13,30,10.0,CLE,91,239,29,83,0.349,9,22,0.409,24,37,0.649,13,36,49,19,4,2,14,27,-10.0,TOR
22009,0020900017,2009-10-29,CHI,92,240,35,84,0.417,3,16,0.188,19,28,0.679,15,37,52,20,5,9,9,20,7.0,SAS,85,240,33,78,0.423,4,21,0.19,15,23,0.652,8,36,44,15,5,5,13,23,-7.0,CHI
22009,0020900018,2009-10-29,POR,94,239,28,81,0.346,5,19,0.263,33,41,0.805,14,30,44,16,4,5,7,30,-3.0,DEN,97,240,28,61,0.459,3,11,0.273,38,49,0.776,5,31,36,11,6,3,8,30,3.0,DEN
22009,0020900023,2009-10-30,DET,83,241,26,70,0.371,5,17,0.294,26,34,0.765,9,34,43,12,6,5,15,27,-8.0,OKC,91,240,33,76,0.434,2,11,0.182,23,30,0.767,9,36,45,23,6,5,11,28,8.0,OKC
22009,0020900026,2009-10-30,MIN,87,240,36,86,0.419,3,14,0.214,12,17,0.706,15,32,47,18,6,3,17,15,-17.0,CLE,104,239,40,84,0.476,10,18,0.556,14,20,0.7,10,33,43,24,11,5,11,21,17.0,CLE
22009,0020900031,2009-10-30,LAL,80,240,32,81,0.395,7,23,0.304,9,14,0.643,13,27,40,19,7,1,19,29,-14.0,DAL,94,242,32,77,0.416,5,15,0.333,25,32,0.781,13,33,46,19,6,3,17,21,14.0,DAL
22009,0020900030,2009-10-30,PHX,123,240,45,84,0.536,12,22,0.545,21,34,0.618,9,38,47,30,7,7,23,25,22.0,GSW,101,240,36,85,0.424,6,13,0.462,23,28,0.821,9,29,38,16,7,3,22,30,-22.0,PHX
22009,0020900024,2009-10-30,IND,83,239,29,79,0.367,4,23,0.174,21,26,0.808,12,27,39,16,4,9,14,31,-13.0,MIA,96,240,30,69,0.435,1,7,0.143,35,46,0.761,13,32,45,16,7,3,15,23,13.0,MIA
22009,0020900025,2009-10-30,MEM,115,240,42,82,0.512,3,9,0.333,28,35,0.8,18,27,45,24,11,5,17,22,8.0,TOR,107,240,39,88,0.443,7,22,0.318,22,28,0.786,15,21,36,20,7,5,14,29,-8.0,MEM
22009,0020900021,2009-10-30,ATL,100,241,32,78,0.41,5,20,0.25,31,34,0.912,11,36,47,18,5,7,12,24,11.0,WAS,89,241,35,79,0.443,5,13,0.385,14,22,0.636,8,32,40,19,5,5,14,23,-11.0,ATL
22009,0020900020,2009-10-30,PHI,99,241,32,70,0.457,6,18,0.333,29,34,0.853,6,39,45,18,12,7,19,22,13.0,MIL,86,240,34,85,0.4,7,23,0.304,11,19,0.579,12,32,44,17,7,2,20,27,-13.0,PHI
22009,0020900022,2009-10-30,BOS,118,239,43,74,0.581,12,24,0.5,20,24,0.833,10,32,42,33,7,5,16,22,28.0,CHI,90,241,34,82,0.415,2,15,0.133,20,27,0.741,16,20,36,19,6,3,15,27,-28.0,BOS
22009,0020900037,2009-10-31,SAS,113,241,43,74,0.581,8,16,0.5,19,24,0.792,7,29,36,20,10,7,17,23,19.0,SAC,94,241,33,74,0.446,6,17,0.353,22,33,0.667,14,23,37,16,9,3,18,22,-19.0,SAS
22009,0020900035,2009-10-31,HOU,111,239,40,79,0.506,12,24,0.5,19,26,0.731,12,20,32,19,6,1,13,24,4.0,POR,107,240,38,74,0.514,6,18,0.333,25,31,0.806,12,25,37,19,5,8,15,24,-4.0,HOU
22009,0020900036,2009-10-31,MIL,96,240,32,78,0.41,8,19,0.421,24,33,0.727,16,29,45,18,10,4,14,29,11.0,DET,85,240,31,71,0.437,4,16,0.25,19,25,0.76,11,26,37,17,6,3,20,28,-11.0,MIL
22009,0020900034,2009-10-31,NYK,127,266,47,100,0.47,14,41,0.341,19,24,0.792,11,20,31,27,9,5,14,33,-14.0,PHI,141,265,51,84,0.607,3,8,0.375,36,42,0.857,10,39,49,20,8,3,16,26,14.0,PHI
22009,0020900044,2009-11-01,PHX,120,240,41,82,0.5,14,26,0.538,24,30,0.8,12,30,42,22,6,5,16,17,8.0,MIN,112,241,45,97,0.464,5,11,0.455,17,23,0.739,16,30,46,24,11,1,10,24,-8.0,PHX
22009,0020900045,2009-11-01,LAL,118,242,46,87,0.529,5,15,0.333,21,25,0.84,11,31,42,26,14,6,15,20,8.0,ATL,110,239,40,89,0.449,7,23,0.304,23,26,0.885,14,26,40,21,8,3,19,21,-8.0,LAL
22009,0020900042,2009-11-01,OKC,74,241,24,70,0.343,3,14,0.214,23,32,0.719,14,25,39,6,5,7,16,25,-9.0,POR,83,242,28,69,0.406,8,21,0.381,19,25,0.76,10,30,40,16,9,4,14,26,9.0,POR
22009,0020900039,2009-11-01,TOR,116,241,40,74,0.541,10,17,0.588,26,35,0.743,9,29,38,19,2,6,14,28,-9.0,ORL,125,240,36,82,0.439,17,32,0.531,36,41,0.878,14,23,37,24,11,5,9,23,9.0,ORL
22009,0020900043,2009-11-01,DEN,133,240,47,85,0.553,9,17,0.529,30,37,0.811,9,22,31,36,9,6,12,23,10.0,MEM,123,241,48,83,0.578,8,18,0.444,19,29,0.655,8,31,39,27,7,8,20,33,-10.0,DEN
22009,0020900041,2009-11-01,MIA,95,241,35,72,0.486,4,15,0.267,21,25,0.84,8,32,40,15,6,8,18,15,8.0,CHI,87,240,36,88,0.409,2,12,0.167,13,17,0.765,13,27,40,13,8,5,13,17,-8.0,MIA
22009,0020900048,2009-11-02,UTA,96,239,32,71,0.451,3,11,0.273,29,34,0.853,8,30,38,18,8,7,19,26,-17.0,HOU,113,238,42,84,0.5,10,19,0.526,19,26,0.731,15,31,46,29,9,4,14,27,17.0,HOU
22009,0020900049,2009-11-02,SAC,127,264,45,93,0.484,14,25,0.56,23,36,0.639,10,30,40,26,8,10,13,22,11.0,MEM,116,264,45,99,0.455,5,9,0.556,21,27,0.778,20,37,57,17,6,4,21,27,-11.0,SAC
22009,0020900053,2009-11-03,PHI,74,240,29,80,0.363,1,16,0.063,15,22,0.682,11,23,34,15,7,3,16,16,-31.0,BOS,105,241,41,72,0.569,14,20,0.7,9,14,0.643,7,32,39,27,10,4,17,21,31.0,BOS
22009,0020900059,2009-11-03,POR,91,240,36,85,0.424,6,21,0.286,13,16,0.813,10,26,36,22,7,4,8,20,-6.0,ATL,97,241,37,80,0.463,5,15,0.333,18,22,0.818,11,35,46,21,4,7,11,15,6.0,ATL
22009,0020900058,2009-11-03,DAL,96,239,34,86,0.395,7,18,0.389,21,23,0.913,15,35,50,18,8,12,15,17,11.0,UTA,85,241,34,82,0.415,4,11,0.364,13,20,0.65,8,29,37,21,10,7,14,24,-11.0,DAL
22009,0020900057,2009-11-03,OKC,98,265,38,88,0.432,6,23,0.261,16,19,0.842,13,24,37,23,14,7,21,23,-3.0,LAL,101,266,38,73,0.521,5,11,0.455,20,28,0.714,7,29,36,19,16,2,25,27,3.0,LAL
22009,0020900055,2009-11-03,MIA,96,241,36,90,0.4,9,24,0.375,15,17,0.882,12,30,42,22,8,2,9,23,-8.0,PHX,104,240,39,77,0.506,9,23,0.391,17,27,0.63,6,37,43,21,5,11,14,16,8.0,PHX
22009,0020900051,2009-11-03,CLE,102,241,36,86,0.419,11,26,0.423,19,27,0.704,13,29,42,25,8,3,7,25,12.0,WAS,90,242,27,69,0.391,4,14,0.286,32,41,0.78,12,36,48,12,4,5,13,27,-12.0,CLE
22009,0020900052,2009-11-03,IND,93,240,36,91,0.396,3,22,0.136,18,24,0.75,13,31,44,13,12,10,14,28,-18.0,DEN,111,238,35,82,0.427,8,15,0.533,33,41,0.805,16,40,56,18,8,7,18,19,18.0,DEN
22009,0020900054,2009-11-03,DET,85,239,27,72,0.375,0,6,0.0,31,38,0.816,9,35,44,8,7,4,9,17,5.0,ORL,80,240,29,79,0.367,10,35,0.286,12,16,0.75,10,32,42,18,6,6,15,30,-5.0,DET
22009,0020900056,2009-11-03,CHI,83,240,29,74,0.392,5,11,0.455,20,31,0.645,14,39,53,18,7,12,18,18,2.0,MIL,81,240,36,91,0.396,4,20,0.2,5,10,0.5,10,34,44,20,8,5,11,23,-2.0,CHI
22009,0020900064,2009-11-04,NYK,89,240,34,86,0.395,7,26,0.269,14,18,0.778,13,34,47,20,8,7,18,23,-12.0,IND,101,239,38,82,0.463,5,21,0.238,20,28,0.714,13,39,52,15,9,8,21,20,12.0,IND
22009,0020900068,2009-11-04,SAC,105,240,40,96,0.417,5,15,0.333,20,27,0.741,19,24,43,18,11,2,7,19,-8.0,ATL,113,240,46,85,0.541,6,16,0.375,15,19,0.789,12,35,47,17,2,10,16,20,8.0,ATL
22009,0020900060,2009-11-04,ORL,122,241,46,88,0.523,12,23,0.522,18,24,0.75,14,33,47,26,8,3,15,17,22.0,PHX,100,239,40,88,0.455,7,22,0.318,13,20,0.65,16,28,44,21,5,0,18,21,-22.0,ORL
22009,0020900069,2009-11-04,GSW,113,239,47,87,0.54,7,12,0.583,12,17,0.706,7,28,35,29,10,4,13,28,8.0,MEM,105,241,39,80,0.488,3,9,0.333,24,36,0.667,13,33,46,24,8,4,17,20,-8.0,GSW
22009,0020900065,2009-11-04,MIN,90,240,39,75,0.52,2,11,0.182,10,12,0.833,6,34,40,22,5,2,17,18,-2.0,BOS,92,239,37,83,0.446,5,19,0.263,13,19,0.684,8,28,36,23,9,6,9,13,2.0,BOS
22009,0020900066,2009-11-04,HOU,102,266,39,86,0.453,7,24,0.292,17,24,0.708,17,37,54,19,2,3,19,25,-1.0,LAL,103,265,39,93,0.419,5,15,0.333,20,28,0.714,17,31,48,16,11,4,9,20,1.0,LAL
22009,0020900062,2009-11-04,WAS,89,240,31,82,0.378,5,16,0.313,22,28,0.786,13,28,41,15,7,5,12,18,-4.0,MIA,93,241,35,72,0.486,8,14,0.571,15,19,0.789,8,30,38,19,3,5,17,25,4.0,MIA
22009,0020900061,2009-11-04,TOR,110,240,33,76,0.434,8,24,0.333,36,47,0.766,14,31,45,20,7,7,6,20,11.0,DET,99,240,37,83,0.446,8,17,0.471,17,25,0.68,11,34,45,17,3,5,11,30,-11.0,TOR
22009,0020900070,2009-11-05,CLE,85,240,33,81,0.407,7,18,0.389,12,20,0.6,9,40,49,21,4,8,12,17,-1.0,CHI,86,240,36,88,0.409,3,10,0.3,11,14,0.786,6,37,43,23,8,4,6,15,1.0,CHI
22009,0020900071,2009-11-05,UTA,113,240,44,83,0.53,1,7,0.143,24,30,0.8,14,27,41,23,9,5,10,25,14.0,SAS,99,241,35,81,0.432,6,16,0.375,23,31,0.742,16,20,36,14,4,6,11,24,-14.0,UTA
22009,0020900073,2009-11-06,IND,102,239,34,85,0.4,7,23,0.304,27,36,0.75,14,37,51,19,12,10,11,23,16.0,WAS,86,239,33,84,0.393,5,16,0.313,15,26,0.577,15,32,47,16,4,8,19,23,-16.0,IND
22009,0020900080,2009-11-06,NYK,91,241,36,81,0.444,8,28,0.286,11,12,0.917,4,27,31,20,11,3,16,20,-9.0,CLE,100,238,38,71,0.535,7,17,0.412,17,26,0.654,9,37,46,21,9,3,21,12,9.0,CLE
22009,0020900083,2009-11-06,LAL,114,239,48,95,0.505,9,17,0.529,9,11,0.818,18,31,49,35,5,6,8,23,16.0,MEM,98,241,36,79,0.456,4,7,0.571,22,29,0.759,13,24,37,13,4,4,11,18,-16.0,LAL
22009,0020900076,2009-11-06,BOS,103,241,45,87,0.517,4,18,0.222,9,18,0.5,12,30,42,30,9,7,12,22,-7.0,PHX,110,239,37,74,0.5,13,24,0.542,23,30,0.767,7,32,39,26,7,3,15,21,7.0,PHX
22009,0020900084,2009-11-06,POR,96,239,32,74,0.432,5,17,0.294,27,30,0.9,11,37,48,11,7,7,12,21,12.0,SAS,84,238,30,79,0.38,4,21,0.19,20,26,0.769,9,28,37,16,8,2,9,27,-12.0,POR
22009,0020900074,2009-11-06,ORL,110,240,36,76,0.474,8,28,0.286,30,35,0.857,9,28,37,19,3,5,11,27,7.0,DET,103,238,38,74,0.514,4,11,0.364,23,37,0.622,7,27,34,13,8,3,11,31,-7.0,ORL
22009,0020900081,2009-11-06,HOU,105,241,42,78,0.538,6,16,0.375,15,19,0.789,8,32,40,26,6,10,17,17,11.0,OKC,94,240,40,92,0.435,2,8,0.25,12,17,0.706,11,29,40,15,8,8,13,19,-11.0,HOU
22009,0020900077,2009-11-06,MIA,96,239,37,75,0.493,6,17,0.353,16,24,0.667,14,27,41,16,7,5,17,22,8.0,DEN,88,240,34,72,0.472,2,13,0.154,18,24,0.75,8,26,34,10,10,2,19,23,-8.0,MIA
22009,0020900078,2009-11-06,MIN,72,240,29,74,0.392,4,14,0.286,10,17,0.588,8,30,38,11,8,6,21,23,-15.0,MIL,87,241,34,82,0.415,7,20,0.35,12,18,0.667,17,34,51,20,10,2,19,20,15.0,MIL
22009,0020900085,2009-11-07,ATL,125,239,45,87,0.517,8,19,0.421,27,30,0.9,8,36,44,30,4,9,8,33,25.0,DEN,100,241,32,78,0.41,2,10,0.2,34,41,0.829,10,26,36,17,5,4,10,24,-25.0,ATL
22009,0020900090,2009-11-07,UTA,99,241,37,76,0.487,5,15,0.333,20,26,0.769,8,30,38,23,3,4,12,25,-5.0,SAC,104,239,33,67,0.493,11,19,0.579,27,32,0.844,5,33,38,19,7,3,10,24,5.0,SAC
22009,0020900089,2009-11-07,MIL,102,239,41,88,0.466,8,24,0.333,12,16,0.75,15,39,54,20,7,3,19,18,15.0,NYK,87,240,33,80,0.413,8,15,0.533,13,17,0.765,6,28,34,21,11,3,17,22,-15.0,MIL
22009,0020900088,2009-11-07,DAL,129,238,53,85,0.624,10,20,0.5,13,21,0.619,6,36,42,32,11,3,9,19,28.0,TOR,101,238,36,82,0.439,8,22,0.364,21,27,0.778,12,27,39,16,5,4,14,20,-28.0,DAL
22009,0020900095,2009-11-08,POR,116,239,41,82,0.5,7,15,0.467,27,30,0.9,12,37,49,35,12,3,13,17,23.0,MIN,93,241,37,83,0.446,7,19,0.368,12,21,0.571,10,29,39,19,7,4,15,21,-23.0,POR
22009,0020900094,2009-11-08,OKC,102,240,40,70,0.571,9,16,0.563,13,15,0.867,4,41,45,27,7,2,15,29,28.0,ORL,74,239,25,68,0.368,3,16,0.188,21,34,0.618,9,21,30,14,7,2,15,17,-28.0,OKC
22009,0020900092,2009-11-08,DET,88,240,36,81,0.444,3,16,0.188,13,21,0.619,21,30,51,14,8,5,15,17,7.0,PHI,81,239,34,78,0.436,3,18,0.167,10,16,0.625,14,25,39,21,10,5,16,16,-7.0,DET
22009,0020900096,2009-11-08,SAC,120,241,43,87,0.494,5,18,0.278,29,38,0.763,15,37,52,21,8,4,14,22,13.0,GSW,107,241,42,83,0.506,6,18,0.333,17,28,0.607,7,27,34,20,4,6,14,28,-13.0,SAC
22009,0020900093,2009-11-08,WAS,90,240,34,87,0.391,4,16,0.25,18,27,0.667,14,31,45,15,12,9,17,18,-12.0,PHX,102,241,42,88,0.477,12,27,0.444,6,14,0.429,13,37,50,30,6,3,20,22,12.0,PHX
22009,0020900098,2009-11-09,PHI,115,240,44,82,0.537,5,13,0.385,22,27,0.815,10,29,39,20,9,4,11,23,-4.0,PHX,119,239,41,77,0.532,15,30,0.5,22,29,0.759,6,27,33,32,4,1,12,18,4.0,PHX
22009,0020900100,2009-11-09,SAS,131,241,42,87,0.483,14,28,0.5,33,44,0.75,16,25,41,28,3,6,6,22,7.0,TOR,124,239,45,76,0.592,11,17,0.647,23,29,0.793,5,24,29,21,2,4,11,35,-7.0,SAS
22009,0020900099,2009-11-09,NYK,93,239,35,81,0.432,8,29,0.276,15,23,0.652,7,33,40,16,9,8,10,17,-2.0,UTA,95,240,37,81,0.457,8,21,0.381,13,20,0.65,12,41,53,28,6,3,19,20,2.0,UTA
22009,0020900101,2009-11-09,GSW,146,240,52,91,0.571,12,23,0.522,30,38,0.789,11,27,38,36,22,9,12,19,41.0,MIN,105,242,42,94,0.447,5,20,0.25,16,20,0.8,21,32,53,23,7,6,28,31,-41.0,GSW
22009,0020900108,2009-11-10,SAC,101,240,34,76,0.447,2,14,0.143,31,36,0.861,15,36,51,17,10,5,21,27,3.0,OKC,98,241,31,78,0.397,6,17,0.353,30,35,0.857,8,28,36,15,12,7,15,28,-3.0,SAC
22009,0020900107,2009-11-10,DAL,121,239,46,83,0.554,7,12,0.583,22,23,0.957,9,37,46,27,6,5,14,28,18.0,HOU,103,241,35,82,0.427,6,23,0.261,27,34,0.794,11,26,37,16,11,3,13,22,-18.0,DAL
22009,0020900105,2009-11-10,CHI,89,240,38,87,0.437,4,18,0.222,9,13,0.692,15,29,44,23,7,9,13,22,-1.0,DEN,90,239,35,84,0.417,5,16,0.313,15,19,0.789,15,31,46,20,8,3,18,13,1.0,DEN
22009,0020900106,2009-11-10,MEM,79,240,29,78,0.372,1,10,0.1,20,28,0.714,13,28,41,11,8,4,12,22,-14.0,POR,93,241,32,70,0.457,9,18,0.5,20,23,0.87,9,30,39,20,3,7,15,25,14.0,POR
22009,0020900104,2009-11-10,MIA,90,240,33,74,0.446,4,12,0.333,20,26,0.769,8,29,37,17,9,6,12,18,14.0,WAS,76,240,29,72,0.403,4,14,0.286,14,21,0.667,9,29,38,16,6,5,22,23,-14.0,MIA
22009,0020900116,2009-11-11,MIN,84,241,34,77,0.442,6,12,0.5,10,12,0.833,3,26,29,16,10,4,11,20,-23.0,POR,107,238,42,76,0.553,10,25,0.4,13,15,0.867,6,35,41,30,8,7,14,15,23.0,POR
22009,0020900117,2009-11-11,ORL,93,241,37,82,0.451,4,18,0.222,15,25,0.6,7,30,37,9,5,2,10,19,-9.0,CLE,102,241,37,77,0.481,10,14,0.714,18,23,0.783,6,36,42,12,8,4,14,25,9.0,CLE
22009,0020900109,2009-11-11,IND,108,240,38,85,0.447,7,14,0.5,25,34,0.735,16,41,57,18,5,12,18,25,14.0,GSW,94,239,37,92,0.402,4,15,0.267,16,24,0.667,9,33,42,18,10,7,13,23,-14.0,IND
22009,0020900111,2009-11-11,BOS,105,240,41,77,0.532,7,19,0.368,16,18,0.889,12,21,33,30,7,3,15,17,19.0,UTA,86,240,37,79,0.468,0,10,0.0,12,18,0.667,17,22,39,18,7,3,21,20,-19.0,BOS
22009,0020900118,2009-11-11,HOU,104,240,44,88,0.5,6,23,0.261,10,16,0.625,11,35,46,30,9,9,14,22,25.0,MEM,79,239,32,81,0.395,2,7,0.286,13,21,0.619,9,34,43,17,7,6,18,18,-25.0,HOU
22009,0020900119,2009-11-11,SAS,92,240,34,80,0.425,14,34,0.412,10,19,0.526,10,37,47,21,9,5,13,26,9.0,DAL,83,239,28,79,0.354,5,15,0.333,22,27,0.815,11,36,47,15,6,2,11,19,-9.0,SAS
22009,0020900114,2009-11-11,NYK,101,241,40,85,0.471,5,24,0.208,16,18,0.889,9,30,39,18,7,2,16,26,-13.0,ATL,114,243,44,81,0.543,6,13,0.462,20,24,0.833,9,33,42,23,7,3,15,19,13.0,ATL
22009,0020900115,2009-11-11,MIL,108,241,40,82,0.488,6,15,0.4,22,25,0.88,11,35,46,20,7,9,18,26,6.0,DEN,102,238,35,88,0.398,5,18,0.278,27,31,0.871,13,24,37,17,12,5,12,24,-6.0,MIL
22009,0020900110,2009-11-11,TOR,99,240,36,88,0.409,5,20,0.25,22,23,0.957,11,36,47,17,7,6,15,17,10.0,CHI,89,239,35,88,0.398,2,8,0.25,17,21,0.81,15,31,46,21,7,7,13,17,-10.0,TOR
22009,0020900122,2009-11-12,MIA,104,239,35,76,0.461,7,22,0.318,27,37,0.73,7,30,37,13,5,6,10,23,-7.0,CLE,111,240,36,75,0.48,9,19,0.474,30,40,0.75,5,31,36,16,7,4,11,30,7.0,CLE
22009,0020900123,2009-11-12,LAL,121,240,53,92,0.576,8,16,0.5,7,18,0.389,8,42,50,36,5,7,15,23,19.0,PHX,102,240,38,104,0.365,8,23,0.348,18,29,0.621,24,31,55,12,2,1,13,20,-19.0,LAL
22009,0020900127,2009-11-13,BOS,86,240,36,73,0.493,1,15,0.067,13,19,0.684,6,23,29,20,6,4,15,23,-11.0,ATL,97,241,38,84,0.452,4,15,0.267,17,23,0.739,16,31,47,19,7,6,13,20,11.0,ATL
22009,0020900125,2009-11-13,PHI,90,239,34,71,0.479,5,18,0.278,17,23,0.739,9,24,33,20,5,6,17,22,-22.0,UTA,112,238,42,82,0.512,6,11,0.545,22,24,0.917,13,31,44,32,9,2,12,15,22.0,UTA
22009,0020900130,2009-11-13,SAC,109,241,39,81,0.481,8,15,0.533,23,29,0.793,16,38,54,17,6,5,18,22,9.0,HOU,100,240,37,89,0.416,8,27,0.296,18,19,0.947,9,26,35,20,9,6,10,19,-9.0,SAC
22009,0020900128,2009-11-13,MIN,77,239,29,89,0.326,3,17,0.176,16,27,0.593,12,39,51,16,9,3,12,16,-12.0,DAL,89,241,34,85,0.4,4,22,0.182,17,22,0.773,11,46,57,20,7,12,17,23,12.0,DAL
22009,0020900131,2009-11-13,DEN,105,240,37,85,0.435,6,16,0.375,25,29,0.862,9,38,47,28,9,3,10,18,26.0,LAL,79,239,31,89,0.348,7,25,0.28,10,16,0.625,16,33,49,19,5,5,16,25,-26.0,DEN
22009,0020900126,2009-11-13,NYK,107,240,42,86,0.488,8,22,0.364,15,19,0.789,12,25,37,21,7,4,21,21,-14.0,GSW,121,238,49,84,0.583,6,18,0.333,17,23,0.739,6,31,37,17,12,4,15,21,14.0,GSW
22009,0020900140,2009-11-14,MEM,97,239,39,80,0.488,2,14,0.143,17,20,0.85,12,34,46,20,9,3,21,18,10.0,MIN,87,240,40,83,0.482,1,15,0.067,6,9,0.667,6,30,36,19,8,2,20,22,-10.0,MEM
22009,0020900141,2009-11-14,MIL,129,241,48,91,0.527,14,24,0.583,19,30,0.633,15,31,46,21,5,4,14,22,4.0,GSW,125,240,46,82,0.561,8,20,0.4,25,28,0.893,2,29,31,23,9,3,11,24,-4.0,MIL
22009,0020900137,2009-11-14,CLE,107,240,39,76,0.513,9,22,0.409,20,27,0.741,7,21,28,25,10,6,12,20,4.0,UTA,103,240,39,74,0.527,3,12,0.25,22,26,0.846,8,30,38,20,4,4,17,22,-4.0,CLE
22009,0020900142,2009-11-14,SAS,98,241,37,79,0.468,3,18,0.167,21,25,0.84,8,30,38,22,8,3,15,24,-3.0,OKC,101,241,36,77,0.468,2,12,0.167,27,34,0.794,10,30,40,16,8,10,14,19,3.0,OKC
22009,0020900135,2009-11-14,IND,113,241,40,76,0.526,9,18,0.5,24,31,0.774,6,28,34,31,8,7,8,24,9.0,BOS,104,239,39,82,0.476,3,12,0.25,23,31,0.742,14,29,43,18,4,3,14,23,-9.0,IND
22009,0020900136,2009-11-14,WAS,103,240,36,79,0.456,9,17,0.529,22,25,0.88,13,30,43,25,3,8,16,27,-3.0,DET,106,241,37,81,0.457,9,19,0.474,23,32,0.719,16,28,44,17,4,5,13,23,3.0,DET
22009,0020900139,2009-11-14,CHI,94,240,35,78,0.449,3,8,0.375,21,28,0.75,11,34,45,18,4,3,20,18,6.0,PHI,88,241,34,81,0.42,7,20,0.35,13,21,0.619,10,30,40,19,10,7,16,24,-6.0,CHI
22009,0020900143,2009-11-15,DET,90,240,38,83,0.458,2,13,0.154,12,17,0.706,12,32,44,12,4,6,13,19,-5.0,DAL,95,239,36,82,0.439,7,16,0.438,16,21,0.762,11,27,38,25,11,7,7,15,5.0,DAL
22009,0020900145,2009-11-15,PHX,101,240,35,78,0.449,8,24,0.333,23,27,0.852,12,34,46,18,3,4,15,16,1.0,TOR,100,240,40,88,0.455,9,24,0.375,11,14,0.786,11,28,39,18,6,4,11,20,-1.0,PHX
22009,0020900146,2009-11-15,LAL,91,239,32,84,0.381,7,23,0.304,20,27,0.741,6,32,38,23,10,10,13,17,-10.0,HOU,101,240,38,91,0.418,9,32,0.281,16,19,0.842,13,47,60,27,9,5,19,24,10.0,HOU
22009,0020900147,2009-11-16,ATL,99,264,39,91,0.429,5,18,0.278,16,20,0.8,15,32,47,20,7,5,14,17,4.0,POR,95,264,37,80,0.463,7,17,0.412,14,17,0.824,8,29,37,24,9,2,17,25,-4.0,ATL
22009,0020900149,2009-11-16,MIL,113,264,44,99,0.444,14,27,0.519,11,17,0.647,14,33,47,26,10,4,10,21,-2.0,DAL,115,264,44,86,0.512,10,20,0.5,17,22,0.773,9,39,48,28,5,3,15,19,2.0,DAL
